,recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access
23,54438137,"{'steamid': '76561198804977837', 'num_games_owned': 33, 'num_reviews': 7, 'playtime_forever': 798, 'playtime_last_two_weeks': 0, 'last_played': 1574004236}",english,"Better than Fortnite, so good work.",1564841126,1564841126,True,1,0,0.523809552192687988,0,True,False,False
24,54429435,"{'steamid': '76561198965064367', 'num_games_owned': 4, 'num_reviews': 1, 'playtime_forever': 7731, 'playtime_last_two_weeks': 207, 'last_played': 1575329735}",english,"Im not a serious gamer more of a hobby, I play for fun. If you're easily offended or don't like losing may not be the game for you. I try to hot drop and usually don't even make it to a gun, LOL! That's the only way to learn here though! Is what it is for me, but I don't keep my hopes up! Someday I'll get that Chicken dinner, even if it is at 3:00am with 35 people in the lobby! LOL",1564791316,1564791316,True,1,0,0.523809552192687988,0,True,False,False
25,54421321,"{'steamid': '76561198383268073', 'num_games_owned': 10, 'num_reviews': 1, 'playtime_forever': 2810, 'playtime_last_two_weeks': 0, 'last_played': 1562915151}",english,10 красных зон из 1,1564754191,1564754191,True,1,0,0.523809552192687988,0,True,False,False
26,54420911,"{'steamid': '76561198118650680', 'num_games_owned': 6, 'num_reviews': 1, 'playtime_forever': 102789, 'playtime_last_two_weeks': 7113, 'last_played': 1575383887}",english,GO PUBG,1564752249,1564752249,True,1,0,0.523809552192687988,0,True,False,False
27,54418219,"{'steamid': '76561198883968542', 'num_games_owned': 2, 'num_reviews': 2, 'playtime_forever': 5788, 'playtime_last_two_weeks': 227, 'last_played': 1575712621}",english,it's a good game !,1564738398,1564738398,True,1,0,0.523809552192687988,0,True,False,False
28,54399850,"{'steamid': '76561198041008763', 'num_games_owned': 179, 'num_reviews': 199, 'playtime_forever': 3340, 'playtime_last_two_weeks': 0, 'last_played': 1571901627}",english,"After some time playing I realized that this game is the best Battle Royale game there is atm. I definitely recommend this game, the amount of dopamine you get when winning a game is incredible lol.",1564637188,1570988288,True,2,0,0.523809552192687988,0,True,False,False
29,54398993,"{'steamid': '76561197966870359', 'num_games_owned': 61, 'num_reviews': 1, 'playtime_forever': 67653, 'playtime_last_two_weeks': 0, 'last_played': 1574243364}",english,Yeah mate iz fulleh sik bruh.,1564631066,1564631066,True,1,0,0.523809552192687988,0,True,False,False
30,54391574,"{'steamid': '76561198282691387', 'num_games_owned': 77, 'num_reviews': 9, 'playtime_forever': 47156, 'playtime_last_two_weeks': 0, 'last_played': 1565477112}",english,"===[ 📊 Rating ]===
✔️ good game

===[ 🕹️ Gamestyle ]===
✔️ Multiplayer 
❌ Singleplayer

===[ 👪 Audience ]===
✔️ Kids
✔️ Teens
✔️ Adults
✔️ Casual players
✔️ Pro players

===[ 🐞 Bugs ]===
❌ Unplayable or gamebreaking
✔️ Frustrating and feels unfinished
❌ Few Bugs but nothing gamebreaking
❌  No bugs were encountered

===[ 🎯 Difficulty ]===
❌ Simple
❌ Sometimes challenging
✔️ Mostly challenging
❌ Easy to learn and hard to master 
✔️ Masochistic but fair
❌ Too difficult and unbalanced

===[ 🌏 Story ] ===
✔️ Not needed / None
❌ Bad
❌ Average
❌ Good
❌ Very good
❌ Masterpiece

===[ 👀 Graphics ]===
❌ A matter of taste
❌ Bad
❌ Average
✔️ Good
❌ Very good
❌ Masterpiece

===[ 🔊 Audio ]===
❌ Not needed / Music turned off 
❌ Bad
❌ Average
✔️ Good
❌ Very good
❌ Masterpiece

===[ 💎 Price / Quality ]===
❌ In-Game-Shop ( only cosmetics )
❌ In-Game-Shop ( boosts / saving time )
❌ In-Game-Shop ( superior loot / stats )
❌ Free
❌ Not much
❌ Full price
✔️ Wait for sale
❌ Don't do it",1564589976,1564589976,True,1,0,0.523809552192687988,0,True,False,False
31,54387705,"{'steamid': '76561198425570747', 'num_games_owned': 15, 'num_reviews': 1, 'playtime_forever': 29829, 'playtime_last_two_weeks': 322, 'last_played': 1575780486}",english,Great game,1564573685,1564573685,True,1,0,0.523809552192687988,0,True,False,False
32,54368728,"{'steamid': '76561198222994064', 'num_games_owned': 23, 'num_reviews': 2, 'playtime_forever': 40690, 'playtime_last_two_weeks': 35, 'last_played': 1575193466}",english,"you really need some friends to play this game, and also have a hi spec PC of course :|",1564474034,1564474034,True,1,1,0.523809552192687988,0,True,False,False
33,54360348,"{'steamid': '76561198207197865', 'num_games_owned': 20, 'num_reviews': 5, 'playtime_forever': 1150, 'playtime_last_two_weeks': 0, 'last_played': 1564619603}",english,"Better than Fortnite, all that matters.",1564424341,1564424341,True,1,1,0.523809552192687988,0,True,False,False
34,54357223,"{'steamid': '76561198087439857', 'num_games_owned': 61, 'num_reviews': 7, 'playtime_forever': 10309, 'playtime_last_two_weeks': 0, 'last_played': 1568384022}",english,"Hey it's pretty good! 9/10

But honestly though it's really not a bad game. I know people say it's full of hackers and bugs. But I really have never had any of those problems. At the end of the day I enjoy it and it's good fun.",1564410759,1565012218,True,1,0,0.523809552192687988,0,True,False,False
35,54353633,"{'steamid': '76561198138995171', 'num_games_owned': 9, 'num_reviews': 2, 'playtime_forever': 24933, 'playtime_last_two_weeks': 0, 'last_played': 1568186006}",english,best battle royale evermade #1 gonna get that aftermath pass,1564393790,1564393790,True,1,0,0.523809552192687988,0,True,False,False
36,54335988,"{'steamid': '76561198008367908', 'num_games_owned': 119, 'num_reviews': 1, 'playtime_forever': 24849, 'playtime_last_two_weeks': 0, 'last_played': 1573341804}",english,not bad,1564304105,1564304105,True,1,0,0.523809552192687988,0,True,False,False
37,54324628,"{'steamid': '76561198283485994', 'num_games_owned': 7, 'num_reviews': 3, 'playtime_forever': 108202, 'playtime_last_two_weeks': 206, 'last_played': 1575206020}",english,"
A Great Battle-Royale game, amazing graphics and gameplay. So much fun to play with friends.",1564244172,1564244172,True,1,0,0.523809552192687988,0,True,False,False
38,54319983,"{'steamid': '76561198357815025', 'num_games_owned': 27, 'num_reviews': 12, 'playtime_forever': 470, 'playtime_last_two_weeks': 0, 'last_played': 1572698039}",english,"Cool game, I'm happy it works now. I recommend buying it!",1564225507,1564225507,True,1,0,0.523809552192687988,0,True,False,False
39,54312370,"{'steamid': '76561198213578463', 'num_games_owned': 3, 'num_reviews': 2, 'playtime_forever': 11465, 'playtime_last_two_weeks': 53, 'last_played': 1575190493}",english,awsome game love it way better then fortnite or any other battle royal games,1564182216,1564182216,True,1,0,0.523809552192687988,0,True,False,False
40,54303195,"{'steamid': '76561198122595220', 'num_games_owned': 3, 'num_reviews': 1, 'playtime_forever': 263, 'playtime_last_two_weeks': 34, 'last_played': 1574681409}",english,good game hard to playing for newbie,1564142868,1564142868,True,1,0,0.523809552192687988,0,True,True,False
41,54300789,"{'steamid': '76561198154950286', 'num_games_owned': 71, 'num_reviews': 33, 'playtime_forever': 40, 'playtime_last_two_weeks': 0, 'last_played': 1564130675}",english,"Decent game but not fun. I like competitive game but this is extremely plain if you like to solo play. It's hard and I know you have to master it so the game actually can be fun but this is kinda let me down because it doesnt have that much thing to learn. All of this game has is the ""Battle Royale"" tag.",1564130831,1564155605,True,1,0,0.523809552192687988,0,True,False,False
42,54293590,"{'steamid': '76561198798634510', 'num_games_owned': 27, 'num_reviews': 1, 'playtime_forever': 2243, 'playtime_last_two_weeks': 0, 'last_played': 1571690638}",english,epic,1564090017,1564090017,True,1,0,0.523809552192687988,0,True,False,False
43,54287641,"{'steamid': '76561197976881733', 'num_games_owned': 425, 'num_reviews': 7, 'playtime_forever': 51731, 'playtime_last_two_weeks': 77, 'last_played': 1574886778}",english,"Premium. Loot.




and paid stuff",1564065803,1564065803,True,1,1,0.523809552192687988,0,True,False,False
44,54285968,"{'steamid': '76561198829837821', 'num_games_owned': 1, 'num_reviews': 1, 'playtime_forever': 70231, 'playtime_last_two_weeks': 3817, 'last_played': 1575796084}",english,Goof,1564058781,1564058781,True,1,0,0.523809552192687988,0,True,False,False
45,54279169,"{'steamid': '76561198369526894', 'num_games_owned': 2, 'num_reviews': 2, 'playtime_forever': 16182, 'playtime_last_two_weeks': 1196, 'last_played': 1575785355}",english,i like this game . Best game i have ever played . the only problem is i am getting higher ping . i dont know why?? iam from india .,1564019161,1564019161,True,1,0,0.523809552192687988,0,True,False,False
46,54276879,"{'steamid': '76561198254557453', 'num_games_owned': 20, 'num_reviews': 2, 'playtime_forever': 40009, 'playtime_last_two_weeks': 0, 'last_played': 1574362241}",english,"Great game, just wish we could get some sort of African server.",1564005021,1564005021,True,1,1,0.523809552192687988,0,True,False,False
47,54276197,"{'steamid': '76561198254781179', 'num_games_owned': 5, 'num_reviews': 2, 'playtime_forever': 1468, 'playtime_last_two_weeks': 0, 'last_played': 1571671006}",english,"such a wow :))
such a good game with lots of epic stuff in it
buy it you wont regret",1564001866,1564001866,True,1,0,0.523809552192687988,0,True,False,False
48,54275756,"{'steamid': '76561198454553535', 'num_games_owned': 3, 'num_reviews': 1, 'playtime_forever': 43100, 'playtime_last_two_weeks': 0, 'last_played': 1572180663}",english,"Hi all...

Well I did the update 4.1 , Erangel 2.0 of 10,1 GB and now all the sudden my ping is stable on 500 , im playing from South Africa so i, used to 180-220 ping but i have played like 5 games today and all 5 i was running 500 stable after the update , and i also noted im not playing on a EU server anymore , im playing on a AS server , any idea how to get my ping back to how it was before or is it the overall servers thats down?",1563999740,1563999740,True,1,0,0.523809552192687988,0,True,False,False
49,54272008,"{'steamid': '76561198362427795', 'num_games_owned': 8, 'num_reviews': 3, 'playtime_forever': 63326, 'playtime_last_two_weeks': 2221, 'last_played': 1575774875}",english,"Great Game. fixed a lot of bugs recently..
Fun to play with friends",1563983595,1563983595,True,1,0,0.523809552192687988,0,True,False,False
50,54259431,"{'steamid': '76561198858902561', 'num_games_owned': 24, 'num_reviews': 14, 'playtime_forever': 1563, 'playtime_last_two_weeks': 0, 'last_played': 1572795776}",english,one of the best games ever,1563915375,1563915375,True,1,0,0.523809552192687988,0,True,False,False
51,54257142,"{'steamid': '76561198805630740', 'num_games_owned': 50, 'num_reviews': 2, 'playtime_forever': 6598, 'playtime_last_two_weeks': 0, 'last_played': 1572005642}",english,"Best battle Royale game of all time, some bugs and glitches are still there but it will be fixed soon by the developers, hand's off for this idea 🙌👏",1563904473,1563904473,True,1,1,0.523809552192687988,0,True,True,False
52,54214387,"{'steamid': '76561198855263902', 'num_games_owned': 7, 'num_reviews': 2, 'playtime_forever': 35292, 'playtime_last_two_weeks': 0, 'last_played': 1571234528}",english,good game,1563726834,1563726834,True,1,0,0.523809552192687988,0,True,False,False
53,54214327,"{'steamid': '76561198319900669', 'num_games_owned': 5, 'num_reviews': 1, 'playtime_forever': 47260, 'playtime_last_two_weeks': 1599, 'last_played': 1575045931}",english,I JUST NEED PARTY FRIENDS FROM INDONESIA,1563726622,1563726622,True,1,0,0.523809552192687988,0,True,False,False
54,54165783,"{'steamid': '76561198358390247', 'num_games_owned': 6, 'num_reviews': 1, 'playtime_forever': 140, 'playtime_last_two_weeks': 0, 'last_played': 1565337916}",english,love this game <3,1563470213,1563470213,True,1,0,0.523809552192687988,0,True,False,False
55,54163918,"{'steamid': '76561198016112346', 'num_games_owned': 24, 'num_reviews': 5, 'playtime_forever': 509, 'playtime_last_two_weeks': 0, 'last_played': 1563664333}",english,"PUBG is a great game, but i think they should keep adding thing more often, for example like fortnite, i am not saying fortnite is good but it allways has new content etc

Plus u need to have something better than a 1060 ti or 1070 ti, if you dont have a good GPU, the game will be really slow and waccky, pretty much you wasted your money and you are screwd

I have two 1080 TI S and the game can only get 80 to 111 fps when i can get 165 fps

Overall the game has great graphics and it is kinda fun,though u have to be really good at battle royale on the pc or you will keep dying again and again AND AGAIN",1563462104,1563462104,True,1,0,0.523809552192687988,0,True,False,False
56,54144850,"{'steamid': '76561198798898859', 'num_games_owned': 2, 'num_reviews': 1, 'playtime_forever': 8958, 'playtime_last_two_weeks': 0, 'last_played': 1565447983}",english,good game,1563364936,1563364936,True,1,1,0.523809552192687988,0,True,False,False
57,54139583,"{'steamid': '76561198271841047', 'num_games_owned': 55, 'num_reviews': 3, 'playtime_forever': 30424, 'playtime_last_two_weeks': 43, 'last_played': 1574972811}",english,This game is very mixed in the raitings but As i am not the biggest fan it is a good game with a large learning curve for maps and play styles. people are very good and the servers are laggy but at all its flaws it is a good game and i will continue to rage at it :).,1563335865,1563335865,True,1,0,0.523809552192687988,0,True,False,False
58,54131984,"{'steamid': '76561198074254245', 'num_games_owned': 10, 'num_reviews': 2, 'playtime_forever': 167828, 'playtime_last_two_weeks': 2078, 'last_played': 1575660095}",english,gg,1563297238,1563297238,True,1,0,0.523809552192687988,0,True,False,False
59,54127848,"{'steamid': '76561198141006071', 'num_games_owned': 4, 'num_reviews': 1, 'playtime_forever': 1392, 'playtime_last_two_weeks': 0, 'last_played': 1563625572}",english,nice,1563280265,1563280265,True,1,0,0.523809552192687988,0,True,False,False
60,54121177,"{'steamid': '76561198820220059', 'num_games_owned': 7, 'num_reviews': 1, 'playtime_forever': 263563, 'playtime_last_two_weeks': 3732, 'last_played': 1575762326}",english,nice game <3,1563241012,1563241012,True,1,0,0.523809552192687988,0,True,False,False
61,54109283,"{'steamid': '76561198811907901', 'num_games_owned': 5, 'num_reviews': 2, 'playtime_forever': 2720, 'playtime_last_two_weeks': 5, 'last_played': 1575300024}",english,Best game ever,1563188307,1563188307,True,1,1,0.523809552192687988,0,True,True,False
62,54104057,"{'steamid': '76561198151773864', 'num_games_owned': 43, 'num_reviews': 4, 'playtime_forever': 2791, 'playtime_last_two_weeks': 0, 'last_played': 1571469307}",english,Fun game but put me in fucking Australian servers all the time ffs cant understand 9 tenths of the cunts,1563158564,1563158564,True,1,0,0.523809552192687988,0,True,False,False
63,54098811,"{'steamid': '76561198312721643', 'num_games_owned': 85, 'num_reviews': 48, 'playtime_forever': 3350, 'playtime_last_two_weeks': 0, 'last_played': 1570845935}",english,fun with friends i guess...,1563132136,1563132136,True,1,0,0.523809552192687988,0,True,False,False
64,54082714,"{'steamid': '76561198098699892', 'num_games_owned': 12, 'num_reviews': 1, 'playtime_forever': 42896, 'playtime_last_two_weeks': 0, 'last_played': 1568649419}",english,The games runs much better now.,1563061780,1563061780,True,1,0,0.523809552192687988,0,True,False,False
65,54066376,"{'steamid': '76561198030956483', 'num_games_owned': 40, 'num_reviews': 3, 'playtime_forever': 6154, 'playtime_last_two_weeks': 0, 'last_played': 1569162201}",english,"A really good game the does not deserve all the hate it gets. I really need to get back into it and alot people need to have this in their steam library, the negative reviews are just salty fortnite players",1562993015,1562993015,True,1,0,0.523809552192687988,0,True,False,False
66,54059057,"{'steamid': '76561198412976985', 'num_games_owned': 19, 'num_reviews': 1, 'playtime_forever': 24480, 'playtime_last_two_weeks': 0, 'last_played': 1574175159}",english,se,1562957772,1562957772,True,1,0,0.523809552192687988,0,True,True,False
67,54042724,"{'steamid': '76561198973845968', 'num_games_owned': 3, 'num_reviews': 3, 'playtime_forever': 12405, 'playtime_last_two_weeks': 0, 'last_played': 1574284675}",english,"Very realistic game 
I love it !",1562884657,1562884657,True,1,0,0.523809552192687988,0,True,False,False
68,54037347,"{'steamid': '76561198449474247', 'num_games_owned': 12, 'num_reviews': 3, 'playtime_forever': 8753, 'playtime_last_two_weeks': 0, 'last_played': 1573705225}",english,Loved it❤,1562864081,1562864081,True,1,0,0.523809552192687988,0,True,False,False
69,54028606,"{'steamid': '76561198869321147', 'num_games_owned': 4, 'num_reviews': 1, 'playtime_forever': 37059, 'playtime_last_two_weeks': 3058, 'last_played': 1575793986}",english,ببجي لعبه حماسيه,1562828128,1562828128,True,1,0,0.523809552192687988,0,True,False,False
70,54019198,"{'steamid': '76561198291030769', 'num_games_owned': 11, 'num_reviews': 1, 'playtime_forever': 19566, 'playtime_last_two_weeks': 466, 'last_played': 1575160984}",english,Such a fun game to play with friends. i would reccomend this to everyone that like battle royales or shooters in general I have 200+ hours in this game. even though i'm utter garbage i'd never uninstall this game under any circumstances,1562784678,1562784678,True,1,1,0.523809552192687988,0,True,False,False
71,54000202,"{'steamid': '76561198065621493', 'num_games_owned': 514, 'num_reviews': 30, 'playtime_forever': 246, 'playtime_last_two_weeks': 0, 'last_played': 1548010553}",english,not bad!,1562709046,1567850442,True,2,0,0.523809552192687988,0,True,False,False
72,53997651,"{'steamid': '76561198829540675', 'num_games_owned': 5, 'num_reviews': 5, 'playtime_forever': 2287, 'playtime_last_two_weeks': 1, 'last_played': 1574961921}",english,pretty good,1562701060,1562701060,True,1,0,0.523809552192687988,0,True,False,False
73,53991104,"{'steamid': '76561198364327809', 'num_games_owned': 22, 'num_reviews': 1, 'playtime_forever': 3038, 'playtime_last_two_weeks': 0, 'last_played': 1562846529}",english,Very good,1562684220,1562684220,True,1,0,0.523809552192687988,0,True,True,False
74,53979106,"{'steamid': '76561198418029189', 'num_games_owned': 6, 'num_reviews': 1, 'playtime_forever': 883, 'playtime_last_two_weeks': 0, 'last_played': 1562382089}",english,cool graphic but its demanding,1562641978,1562641978,True,1,0,0.523809552192687988,0,True,False,False
75,53978144,"{'steamid': '76561198130378038', 'num_games_owned': 7, 'num_reviews': 1, 'playtime_forever': 1041, 'playtime_last_two_weeks': 0, 'last_played': 1562582419}",english,nice game,1562637770,1562637770,True,1,0,0.523809552192687988,0,True,False,False
76,53974729,"{'steamid': '76561198391986649', 'num_games_owned': 30, 'num_reviews': 4, 'playtime_forever': 19865, 'playtime_last_two_weeks': 89, 'last_played': 1574608236}",english,feelsgoodman,1562624768,1562624768,True,1,0,0.523809552192687988,0,True,False,False
77,53963732,"{'steamid': '76561198242809868', 'num_games_owned': 19, 'num_reviews': 2, 'playtime_forever': 25323, 'playtime_last_two_weeks': 0, 'last_played': 1573181804}",english,nice,1562594861,1562594861,True,1,0,0.523809552192687988,0,True,False,False
78,53961958,"{'steamid': '76561198420869790', 'num_games_owned': 41, 'num_reviews': 11, 'playtime_forever': 1146, 'playtime_last_two_weeks': 17, 'last_played': 1574684677}",english,"█░└┐░░░░░░░░░░░░░░░░░┌┘░██
██░░└┐░░░░░░░░░░░░░░░┌┘░░██
██░░┌┘▄▄▄▄▄░░░░░▄▄▄▄▄└┐░░██
██▌░│██████▌░░░▐██████│░▐██
███░│▐███▀▀░░▄░░▀▀███▌│░███
██▀─┘░░░░░░░▐█▌░░░░░░░└─▀██
██▄░░░▄▄▄▓░░▀█▀░░▓▄▄▄░░░▄██
████▄─┘██▌░░░░░░░▐██└─▄████
█████░░▐█─┬┬┬┬┬┬┬─█▌░░█████
████▌░░░▀┬┼┼┼┼┼┼┼┬▀░░░▐████
█████▄░░░└┴┴┴┴┴┴┴┘░░░▄█████",1562589930,1562589930,True,1,0,0.523809552192687988,0,True,False,False
79,53958359,"{'steamid': '76561198190550157', 'num_games_owned': 68, 'num_reviews': 2, 'playtime_forever': 42998, 'playtime_last_two_weeks': 0, 'last_played': 1570637683}",english,good game hotel sleeping on,1562578237,1562578237,True,1,0,0.523809552192687988,0,True,False,False
80,53958338,"{'steamid': '76561198373737699', 'num_games_owned': 2, 'num_reviews': 1, 'playtime_forever': 1908, 'playtime_last_two_weeks': 0, 'last_played': 1566810768}",english,A BIT TOUGH BUT GOOD GAME!!,1562578155,1562578155,True,1,0,0.523809552192687988,0,True,False,False
81,53949374,"{'steamid': '76561198861595150', 'num_games_owned': 5, 'num_reviews': 4, 'playtime_forever': 4375, 'playtime_last_two_weeks': 0, 'last_played': 1573494865}",english,This game is amazinggggg,1562541906,1562541906,True,1,0,0.523809552192687988,0,True,False,False
82,53945575,"{'steamid': '76561198952562484', 'num_games_owned': 2, 'num_reviews': 1, 'playtime_forever': 1668, 'playtime_last_two_weeks': 0, 'last_played': 1574401499}",english,Really Nice Game.,1562530147,1562530147,True,1,0,0.523809552192687988,0,True,False,False
83,53943979,"{'steamid': '76561198287339913', 'num_games_owned': 5, 'num_reviews': 2, 'playtime_forever': 1091, 'playtime_last_two_weeks': 0, 'last_played': 1569272000}",english,o/,1562526196,1562526196,True,1,0,0.523809552192687988,0,True,False,False
84,53943285,"{'steamid': '76561198894554391', 'num_games_owned': 5, 'num_reviews': 1, 'playtime_forever': 1037, 'playtime_last_two_weeks': 0, 'last_played': 1568485167}",english,very good graphics game,1562524496,1562524496,True,1,0,0.523809552192687988,0,True,True,False
85,53936145,"{'steamid': '76561198082788053', 'num_games_owned': 15, 'num_reviews': 2, 'playtime_forever': 22017, 'playtime_last_two_weeks': 16, 'last_played': 1575645936}",english,"gg
",1562516252,1562516252,True,1,0,0.523809552192687988,0,True,False,False
86,53934617,"{'steamid': '76561197972230974', 'num_games_owned': 97, 'num_reviews': 1, 'playtime_forever': 40084, 'playtime_last_two_weeks': 0, 'last_played': 1573157404}",english,Ö,1562515448,1562515448,True,1,0,0.523809552192687988,0,True,False,False
87,53933529,"{'steamid': '76561198051254391', 'num_games_owned': 221, 'num_reviews': 1, 'playtime_forever': 51318, 'playtime_last_two_weeks': 0, 'last_played': 1570309152}",english,Is nice,1562514899,1562514899,True,1,0,0.523809552192687988,0,True,False,False
88,53932877,"{'steamid': '76561198805317243', 'num_games_owned': 58, 'num_reviews': 3, 'playtime_forever': 2027, 'playtime_last_two_weeks': 2, 'last_played': 1575372717}",english,the best gfame i love you pubg,1562514567,1562514567,True,1,0,0.523809552192687988,0,True,False,False
89,53931826,"{'steamid': '76561197987288929', 'num_games_owned': 147, 'num_reviews': 3, 'playtime_forever': 71961, 'playtime_last_two_weeks': 1623, 'last_played': 1575797351}",english,Parim simulaator jooksmiseks,1562514049,1562514049,True,1,0,0.523809552192687988,0,True,False,False
90,53910915,"{'steamid': '76561198251462094', 'num_games_owned': 32, 'num_reviews': 3, 'playtime_forever': 2014, 'playtime_last_two_weeks': 15, 'last_played': 1575304473}",english,If you like looting for a guy sitting in dark corner with shotgun go for it :D,1562501409,1562501409,True,1,0,0.523809552192687988,0,True,False,False
91,53897300,"{'steamid': '76561198271673339', 'num_games_owned': 41, 'num_reviews': 2, 'playtime_forever': 5594, 'playtime_last_two_weeks': 0, 'last_played': 1565523631}",english,Its a fun game,1562492649,1562492649,True,1,0,0.523809552192687988,0,True,False,False
92,53894486,"{'steamid': '76561198347235143', 'num_games_owned': 10, 'num_reviews': 3, 'playtime_forever': 11420, 'playtime_last_two_weeks': 1013, 'last_played': 1575730326}",english,"VERY GOOD
",1562490833,1562490833,True,1,0,0.523809552192687988,0,True,False,False
93,53893800,"{'steamid': '76561198066796152', 'num_games_owned': 311, 'num_reviews': 11, 'playtime_forever': 13469, 'playtime_last_two_weeks': 0, 'last_played': 1568733597}",english,I mostly played 4-person team in first person. The game's still fun I guess. I got a lot of good laugh with my friends and intense moments.,1562490368,1562490368,True,1,1,0.523809552192687988,0,True,False,False
94,53870797,"{'steamid': '76561197999190394', 'num_games_owned': 212, 'num_reviews': 1, 'playtime_forever': 53164, 'playtime_last_two_weeks': 0, 'last_played': 1569623258}",english,Like it but need to fix net code,1562470968,1562470968,True,1,0,0.523809552192687988,0,True,False,False
95,53869776,"{'steamid': '76561198288035183', 'num_games_owned': 46, 'num_reviews': 2, 'playtime_forever': 30025, 'playtime_last_two_weeks': 156, 'last_played': 1575704711}",english,good game,1562470035,1562470035,True,1,0,0.523809552192687988,0,True,False,False
96,53861925,"{'steamid': '76561198021487752', 'num_games_owned': 247, 'num_reviews': 2, 'playtime_forever': 4940, 'playtime_last_two_weeks': 0, 'last_played': 1574522300}",english,This game is amazing! Constantly updated with breathtaking features. GO GO GO AND BUY THIS GAME!,1562462832,1562462832,True,1,0,0.523809552192687988,0,True,False,False
97,53850134,"{'steamid': '76561198272812454', 'num_games_owned': 6, 'num_reviews': 1, 'playtime_forever': 33724, 'playtime_last_two_weeks': 565, 'last_played': 1575739170}",english,Gogo,1562452776,1562452776,True,1,0,0.523809552192687988,0,True,False,False
98,53843180,"{'steamid': '76561198855701369', 'num_games_owned': 9, 'num_reviews': 1, 'playtime_forever': 12538, 'playtime_last_two_weeks': 0, 'last_played': 1563453845}",english,the game is really good! i love it very much! There is a few things that could use some work but other then that it's so fun t play!!!,1562447980,1562447980,True,1,0,0.523809552192687988,0,True,False,False
99,53828646,"{'steamid': '76561198427128277', 'num_games_owned': 9, 'num_reviews': 2, 'playtime_forever': 19382, 'playtime_last_two_weeks': 103, 'last_played': 1574910114}",english,"Solid game.
",1562439323,1562439323,True,1,0,0.523809552192687988,0,True,False,False
0,53827379,"{'steamid': '76561198072339504', 'num_games_owned': 41, 'num_reviews': 4, 'playtime_forever': 186306, 'playtime_last_two_weeks': 6984, 'last_played': 1575782256}",english,0/10,1562438632,1562438632,True,1,0,0.523809552192687988,0,True,False,False
1,53823532,"{'steamid': '76561198275236811', 'num_games_owned': 27, 'num_reviews': 3, 'playtime_forever': 5030, 'playtime_last_two_weeks': 0, 'last_played': 1571590875}",english,nyyppä,1562436432,1562436432,True,1,1,0.523809552192687988,0,True,False,False
2,53822349,"{'steamid': '76561198348655386', 'num_games_owned': 44, 'num_reviews': 2, 'playtime_forever': 76132, 'playtime_last_two_weeks': 0, 'last_played': 1565465805}",english,I'm giving this game a review as it is a task to do it :) Happy life!,1562435850,1562435850,True,1,0,0.523809552192687988,0,True,True,False
3,53820137,"{'steamid': '76561198972060190', 'num_games_owned': 1, 'num_reviews': 1, 'playtime_forever': 107, 'playtime_last_two_weeks': 0, 'last_played': 1562757969}",english,LOL,1562434671,1562434671,True,1,0,0.523809552192687988,0,True,False,False
4,53816286,"{'steamid': '76561198378290407', 'num_games_owned': 20, 'num_reviews': 2, 'playtime_forever': 330, 'playtime_last_two_weeks': 78, 'last_played': 1575125195}",english,Nice game,1562432698,1562432698,True,1,0,0.523809552192687988,0,True,False,False
5,53812598,"{'steamid': '76561198102454702', 'num_games_owned': 23, 'num_reviews': 2, 'playtime_forever': 4866, 'playtime_last_two_weeks': 0, 'last_played': 1567786264}",english,only for who want love battle royal,1562430714,1562430714,True,1,0,0.523809552192687988,0,True,False,False
6,53806538,"{'steamid': '76561198130001346', 'num_games_owned': 22, 'num_reviews': 3, 'playtime_forever': 95, 'playtime_last_two_weeks': 0, 'last_played': 1514467753}",english,did this for xp,1562427491,1562427491,True,1,0,0.523809552192687988,0,True,False,False
7,53801996,"{'steamid': '76561198871566495', 'num_games_owned': 3, 'num_reviews': 2, 'playtime_forever': 2121, 'playtime_last_two_weeks': 0, 'last_played': 1564073121}",english,its a good game but we need to be pro :),1562425091,1562425091,True,1,0,0.523809552192687988,0,True,False,False
8,53800968,"{'steamid': '76561198077808887', 'num_games_owned': 58, 'num_reviews': 2, 'playtime_forever': 12318, 'playtime_last_two_weeks': 0, 'last_played': 1562879921}",english,This game started a new era after h1z1.,1562424536,1562424536,True,1,0,0.523809552192687988,0,True,False,False
9,53800387,"{'steamid': '76561198300069298', 'num_games_owned': 14, 'num_reviews': 3, 'playtime_forever': 67543, 'playtime_last_two_weeks': 1483, 'last_played': 1575788266}",english,best game in the fckiing world,1562424242,1562424242,True,1,0,0.523809552192687988,0,True,False,False
10,53797014,"{'steamid': '76561198351292258', 'num_games_owned': 43, 'num_reviews': 4, 'playtime_forever': 9930, 'playtime_last_two_weeks': 0, 'last_played': 1573392287}",english,ЕЩКЕРЕ Я ПАТАУ ДОДИК ДАУН ЫЫЫЫЫЫЫЫЫЫЫЫЫЫЫЫЫЫЫ,1562422400,1562422400,True,1,0,0.523809552192687988,0,True,False,False
11,53792332,"{'steamid': '76561198843724399', 'num_games_owned': 27, 'num_reviews': 5, 'playtime_forever': 409, 'playtime_last_two_weeks': 0, 'last_played': 1562334588}",english,"Very fun, and the best battle Royale games for me.  Although it's not easy to master the game mechanic to achieve Chicken Dinner because I play PUBGM and PUBG Lite. But the I still love the original PUBG.",1562419830,1562419830,True,1,0,0.523809552192687988,0,True,False,False
